incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001486828,IBERIA,IBERIA,05/02/2021 16:08,,Assigned,"No hay acceso con usuario genérico, contraseña antigua no esta funcionando.",MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,23/03/2021,ACCESS FAILURE,PASSWORD,55,SIN IDENTIFICAR,
INC000001486707,IBERIA,IBERIA,05/02/2021 09:07,,Assigned,"DAT002: Incidencia en producción, aeropuertos",AIRPORT2,Application Tower,Aeropuertos,Baja,,Mantenimiento Aeropuertos,INCIDENT,22/03/2021,SOFTWARE FAILURE,,55,SIN IDENTIFICAR,
INC000001486699,IBERIA,IBERIA,05/02/2021 08:29,,Assigned,[NDCSUPPORT] AirShopping Descripción vacía para errores 400 de QPX,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15383,MANTENIMIENTO IB.COM,INCIDENT,05/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,55,SIN IDENTIFICAR,
INC000001486479,IBERIA,IBERIA,04/02/2021 17:22,,Assigned,[NDC-SUPPORT] OrderCreate Error debido a que el número de teléfono es más largo que lo permitido en,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-10623,MANTENIMIENTO IB.COM,INCIDENT,05/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,
INC000001486472,IBERIA,IBERIA,04/02/2021 17:01,,Assigned,[1] RESUMEN: [APP] IB+ | Usuarios con contraseñas caducadas el servicio token devuelve 409,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,08/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001486389,IBERIA,IBERIA,04/02/2021 17:34,,Assigned,[NDCSUPPORT] Se permite realizar flightPriceofferPrice para oferta que ya ha sido utilizada en order,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,04/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,
INC000001485953,IBERIA,IBERIA,03/02/2021 16:00,,Pending,[FCM001] (BR-IBE-84855) Mensaje ACARS erróneo desde ARMS-FOSS,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,23/03/2021,SOFTWARE FAILURE,,57,DESCONOCIDO,COORDINADOR PROYECTOS&APL (AVF0AA)
INC000001485941,IBERIA,IBERIA,03/02/2021 17:38,,Assigned,INC Cliente IBP sin Email en MDM,Soporte Externo MDM,Delivery,Delivery,Media,,Mantenimiento BI,INCIDENT,11/02/2021,SOFTWARE FAILURE,,57,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001485882,IBERIA,IBERIA,03/02/2021 13:37,,Assigned,[COM] Reservas sin la línea OSI IB FP en el PNR,Digital Business,Application Tower,Ib.com,Media,Please assign to IB.com maintenance team,MANTENIMIENTO IB.COM,INCIDENT,15/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,57,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001485813,IBERIA,IBERIA,03/02/2021 12:45,,Assigned,[NDCSUPPORT]OrderCancel se procesa correctamente da un error no controlado al final,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15558,MANTENIMIENTO IB.COM,INCIDENT,04/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,57,SIN IDENTIFICAR,
INC000001485808,IBERIA,IBERIA,03/02/2021 13:19,,Assigned,Problemas para ver correos de buzon compartido,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,03/02/2021,ACCESS FAILURE,,57,NEO-MARTINEZ VILLERGAS 49,ESPECIALISTA SALES SUPPOR (ACEV11)
INC000001485717,OTHERS,BRITISH AIRWAYS,03/02/2021 10:38,,Assigned,FTP exception in Non-live H2H logs,FTP-Migration-ELS,Application Tower,Delivery,Media,,Unidad de Operaciones Ordenadores,INCIDENT,08/02/2021,ACCESS FAILURE,,57,SIN IDENTIFICAR,
INC000001485540,IBERIA,IBERIA,03/02/2021 04:52,,Assigned,SCOM - Windows on ieaimsdb1-243ac496-30d3-42b9-9e63-fc2b49070514_PrincipalName : IEAIMSDB1.ibexpress,OPS_NIMBUS VIGILANCIA_APR,UNKNOW,UNKNOW,Media,,Mantenimiento Operaciones,INCIDENT,03/02/2021,PERFORMANCE ISSUE,,57,SIN IDENTIFICAR,
INC000001484963,IBERIA EXPRESS,IBERIA EXPRESS,01/02/2021 16:55,,Pending,sublease contracts Iberia Express,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,More details required.,Mantenimiento Financiero,INCIDENT,09/02/2021,SOFTWARE FAILURE,,59,SIN IDENTIFICAR,
INC000001484831,IBERIA,IBERIA,01/02/2021 15:40,,Assigned,[GLE001]SAP CFS - RTR module:Issue with RECEEP transaction after MX additional logic implementation,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,04/02/2021,SOFTWARE FAILURE,,59,NEO-MARTINEZ VILLERGAS 49,REPORTING Y CONSOLIDACIÓN (3YC000)
INC000001484395,IBERIA,IBERIA,31/01/2021 10:44,,Assigned,INC2036797 - Fallo Software: Problemas para acceder a outlook aplicacion,Servidores,Server Tower,Server Tower,Media,,Unidad de Arquitecturas de Sistemas,INCIDENT,17/03/2021,SOFTWARE FAILURE,,60,BIO AEROPUERTO,PRODUCCION_PASAJEROS (AHAIS00S)
INC000001484057,IBERIA,IBERIA,29/01/2021 15:42,,Assigned,TicketAutomaticUpdateFullSimplified: errores varios,RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,29/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,62,SIN IDENTIFICAR,
INC000001483691,IBERIA,IBERIA,29/01/2021 09:07,,In Progress,[GLE001]SAP CFS - RTR module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,02/03/2021,SOFTWARE FAILURE,,62,NEO-MARTINEZ VILLERGAS 49,REPORTING Y CONSOLIDACIÓN (3YC000)
INC000001483349,IBERIA,IBERIA,28/01/2021 11:01,,Assigned,Unexpected low load-zuul,APDDYNATRACE,Service Ops Tower,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,28/01/2021,PERFORMANCE ISSUE,,63,SIN IDENTIFICAR,
INC000001483211,IBERIA,IBERIA,28/01/2021 02:07,,Assigned,BUENAS NOCHES FVR REVISEN PLAN ASIENTOS VLO IB6500/27JAN,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,28/01/2021,SOFTWARE FAILURE,,63,SIN IDENTIFICAR (Madrid),
INC000001483168,IAG CARGO,IBERIA,27/01/2021 20:04,,Pending,[OPTIMA]: Partshipments on Iberia with 075 AWB are not possible to book causing huge problems.,CARGO-OPTIMA ACN,Application Tower,CARGO,Baja,"3.30-[OPTIMA]-Chaser has been sent to the suppliers 3.26-[OPTIMA]-Chaser has been sent the suppliers 3.22-[OPTIMA]-update from AFLS :Initially the booking was created from part booking screen with suffix P and after the multiple amendments in Part P , Part A was created on 2/25/2021 13:14. Later on the 7th version of the booking (25-FEB-21 14:44:23) the SSN came into OPTIMA without a suffix information. Please refer to the below SSN message from CIBER. ""QK XXXXXXX .YYYYYYY 144400 SSN/1 25FEB2021/1544+060 MWB/N/125-86107044/STN-FRA RTG/FRASAL CMD/PHARMA ITN/IB9106/27FEB/FRAMAD/SS//K8000T4MC44.000 ITN/IB6343/02MAR/MADSAL/SS//K8000T4MC44.000 SPH/A/ACT/A/ULD USR/001AARS/QLM CUS/23470410213/KUEHNE NAGEL AG CO. PRI/999999"" Due to the above SSN message on 7th version the booking was changed from part booking to simple booking . 3.18-[OPTIMA]-Chaser has been sent to the user 3.12-Update from CIBER has been shared with AFLS 3.9-[OPTIMA]-Chaser has been sent to the suppliers 3.3.-[OPTIMA]-AWBs received from AVCD and we have now shared the same with the user to try on e2e1 3.3-[OPTIMA]-We have asked AVCD team to let us know the 075 AWBs for user to test. 2.26-[OPTIMA]-We had a meeting with users and AFLS, users to replicate this scenario on non-live 2.25-[OPTIMA]-Meeting has been setup for tomorrow at 1200 GMt 2.25-[OPTIMA]-Updates from user have been shared with the suppliers 2.17-[OPTIMA]-Chaser has been sent to the suppliers 2.15-[OPTIMA]-Chaser has been sent to the suppliers 2.4-[OPTIMA]-User updated the following : ""It was rejected and we tried to re-book it again which is impossible in Optima. The part1 gets corrupted. The only option to book is to bypass Optima and book it with Ciber. Not even that works all of the time"" It has been shared with the supplier. 2.3-[OPTIMA]-User query has been shared with the suppliers 2.3-[OPTIMA]-chaser has been sent to the user 1.28-[OPTIMA]-INC19564934 has been raised at AFLS's end",Mantenimiento Cargo,INCIDENT,30/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,64,SIN IDENTIFICAR,
INC000001483133,IBERIA,IBERIA,27/01/2021 18:14,,Assigned,DPA Sales for LEVEL ventas NO IB,DESACAP_ELS,Delivery,Delivery,Media,,Mantenimiento COBOL,INCIDENT,27/01/2021,SOFTWARE FAILURE,,64,SIN IDENTIFICAR,
INC000001483096,IBERIA,IBERIA,27/01/2021 16:26,,In Progress,[GLE001] SAP CFS - DOC module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,09/02/2021,SOFTWARE FAILURE,,64,SIN IDENTIFICAR,
INC000001482876,IBERIA,IBERIA,27/01/2021 09:57,,Assigned,[SRV] Error en la selección de necesidades especiales: E500 o E400,RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,01/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,64,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482859,IBERIA,IBERIA,27/01/2021 09:15,,In Progress,[MMB] COH PNR Amadeus cuyo operador no se identifica e impide usar el bono para pagar,gar_front_ibis_wcs,Delivery,Delivery,Baja,https://transform.atlassian.net/browse/DIB-23 https://transform.atlassian.net/browse/DAP-1886,MANTENIMIENTO IB.COM,INCIDENT,27/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,64,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482815,IBERIA,IBERIA,27/01/2021 12:01,,Pending,[PVU011] #05395190 Fallo proceso de transferencia de un fichero desde NAS al servidor de Airvision,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Baja,Pdte SABRE case #05395190 y de control-M para poder probar en TEST/CERT,Mantenimiento Operaciones,INCIDENT,17/03/2021,SOFTWARE FAILURE,,64,NEO-MARTINEZ VILLERGAS 49,ESTRATEGIA DE RED (AD1100)
INC000001482550,IBERIA,IBERIA,26/01/2021 19:39,,Pending,[GLE001] SAP CFS - DOC module: Fuel operation not created,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,23/03/2021,SOFTWARE FAILURE,,65,SIN IDENTIFICAR,
INC000001482371,IBERIA,IBERIA,26/01/2021 10:48,,Assigned,"[SRV] | Error 500 o 400 al guardar datos de Contacto: Contacto PAX, Emergencia e IB+",RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,28/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,65,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001480698,IBERIA,IBERIA,22/01/2021 10:00,,Assigned,[NDCSUPPORT]Creación reserva termina con error de ancillaries por excepción interna,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15506,MANTENIMIENTO IB.COM,INCIDENT,25/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,69,SIN IDENTIFICAR,
INC000001480370,IBERIA,IBERIA,21/01/2021 17:10,,Pending,[COM] PAYMENT [ES] Pagos sin finalizar por error con causa “Error en la mac recibida”,MTO_TERCEROS,Application Tower,Ib.com,Baja,[IBIS] Incident REQ000001081490 have been created in NetPlus portal for investigating the issue. Update from Netplus This error cames when Redsys is facing some problem or as regular activities they are changing the CPD on their side and the MAC for which the transaction started is not the same as CPD on redsys were changed. Confirmation with business to see how we can go forward on this incident: one posibility is to open a case with Redsys to see the posibility to process the transaction where it got initialized or to avoid the check of MAC validation.,MANTENIMIENTO IB.COM,INCIDENT,17/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,70,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001479305,IBERIA,IBERIA,20/01/2021 09:30,,Assigned,[NDCSUPPORT] [FlightPrice] [OfferPrice] Error no controlado si no hay maletas de mano,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15499,MANTENIMIENTO IB.COM,INCIDENT,21/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,71,SIN IDENTIFICAR,
INC000001478846,IBERIA,IBERIA,19/01/2021 16:08,,Pending,[COM] PAYMENT | Errores en pagos con código VAL_ERRORES_VALIDACION provocados por VAL_CVV_FORMATO,MTO_TERCEROS,Application Tower,Ib.com,Media,"[Update from Netplus] New cases will be shared by Netplus, Iberia will try to identify a pattern if any, Netplus will have a meeting with the netplus development team to try to find a solution for this issue. Update from Netplus A meeting was held for this and multiple actions were proposed (add logs in Teleaf in a onSuccess function in angular, correct the calls of APPS that are calling the wrong service in some cases(UATP card service instead of rest of the cards) and analyze the isProfile function )",MANTENIMIENTO IB.COM,INCIDENT,11/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,72,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001478842,IBERIA,IBERIA,19/01/2021 16:01,,Pending,[COM] PAYMENT | Errores en pagos con código VAL_ERRORES_VALIDACION provocados por VAL_TX_DUPLICADA,MTO_TERCEROS,Application Tower,Ib.com,Media,"Update from Netplus A solution is proposed from Netplus to treat only one transaction and avoid the TX_DUPLICADA , Netplus need to check with other clients and get the confirmation to treat the transactions in that way Update from Netplus Netplus has responded that every transactions that we sent they have a rejection reason and the final code(OK,KO). Need the business confirmation for the next step on this Update from Netplus Same as last week.A solution is proposed from Netplus to treat only one transaction and avoid the TX_DUPLICADA , Netplus need to check with other clients and get the confirmation to treat the transactions in that way. Update from Netplus Same as 2 last weeks.A solution is proposed from Netplus to treat only one transaction and avoid the TX_DUPLICADA , Netplus need to check with other clients and get the confirmation to treat the transactions in that way.",MANTENIMIENTO IB.COM,INCIDENT,11/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,72,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001478841,IBERIA,IBERIA,19/01/2021 15:51,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD los agentes del CCPO son capaces de abrir más de un pop up con pci,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,20/01/2021,SOFTWARE FAILURE,,72,SIN IDENTIFICAR,
INC000001478581,IBERIA,IBERIA,19/01/2021 07:17,,Assigned,Fallo Software: Problema configuración correo taccesorios2,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,10/03/2021,SOFTWARE FAILURE,,72,TALLER MOTORES,EQUIPO IPC ACC MOTOR (AMICM2)
INC000001478309,IBERIA,IBERIA,18/01/2021 14:37,,Pending,AVERIA PISTOLA EMBARQUE,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,29/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,73,MLN AEROPUERTO,MANAGER AEROPUERTO MELILL (AHARN0)
INC000001478267,OTHERS,IAG GBS,18/01/2021 13:20,,In Progress,Se ha detectado un error en el proceso de los mapas de asiento que está provocando time outs y falta,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,18/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,73,IAG GBS,
INC000001477664,IBERIA,IBERIA,16/01/2021 19:45,,Assigned,"Fallo Peoplesoft: Error web para cambios, genera bonos.",Soporte Externo Salesforce Service,Delivery,Delivery,Baja,,Mantenimiento Comercial y CRM,INCIDENT,19/01/2021,DATA ISSUE,,75,SIN IDENTIFICAR,
INC000001477115,IBERIA,IBERIA,15/01/2021 08:12,,In Progress,"[COM] HOME | URLs “Recomendados” mal formadas, no dirigen a ningún sitio válido",gar_front_ibis_wcs,Delivery,Delivery,Baja,https://transform.atlassian.net/browse/DIB-124,MANTENIMIENTO IB.COM,INCIDENT,01/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,76,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001477051,IBERIA,IBERIA,14/01/2021 19:05,,Assigned,7-14HFallo Software: NO FUNCIONA OUTLOOK,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,21/01/2021,SOFTWARE FAILURE,,77,TALLER MOTORES,MNG. UTILLAJE (AMRF02)
INC000001476964,IBERIA,IBERIA,14/01/2021 16:46,,Assigned,Incidencia en mail,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,14/01/2021,ACCESS FAILURE,,77,SIN IDENTIFICAR (MEXICO),GERENCIA MEXICO (MEXICO) (ACW3X0M0)
INC000001476862,IBERIA,IBERIA,14/01/2021 13:31,,Pending,[AMO001] (SC.267676) error APN: Modification Status --> List Overview TAB,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,14/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,77,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001476775,IBERIA,IBERIA,14/01/2021 10:02,,Assigned,[NDCSUPPORT]ReshopOrder termina en error por posible cambio en las tasas,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15481,MANTENIMIENTO IB.COM,INCIDENT,28/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,77,SIN IDENTIFICAR,
INC000001476755,OTHERS,IAG GBS,14/01/2021 09:35,,In Progress,PS ELS defects: 1. tcode ZGBS_APPR 2.Workflow notification,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,14/01/2021,SOFTWARE WARNING,,77,Cracovia,
INC000001476728,IBERIA,IBERIA,14/01/2021 12:51,,Assigned,[ECO002] SITA AMS // KEPLER Porblemas para actulizar informacion de vuelo.,ACCENTURE_SGO006,Application Tower,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,21/01/2021,SOFTWARE FAILURE,,77,NEO-MARTINEZ VILLERGAS 49,MNG. CORD Y SOPORTE A LA (1AH300)
INC000001475660,IBERIA,IBERIA,12/01/2021 15:02,,Pending,[FCM001] - (BR-IBE-84138 ) Mensaje FPL no procesado,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,23/03/2021,SOFTWARE FAILURE,,79,NEO-MARTINEZ VILLERGAS 49,MNG. VIG VUE Y GEST. DE S (AVRV00)
INC000001475441,IBERIA,IBERIA,12/01/2021 12:35,,Assigned,[NDCSUPPORT] OrderChange > Envío de tasas nuevas en la re-emisión por cambio de nombre,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15471,MANTENIMIENTO IB.COM,INCIDENT,12/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,79,SIN IDENTIFICAR,
INC000001472401,IBERIA,IBERIA,05/01/2021 15:48,,Pending,Incidencia relacionada con pagos en la web,MTO_TERCEROS,Application Tower,Ib.com,Media,[Update from Netplus] same as last 3 weeks: Netplus asked redsys the cause of this desconecctions.,MANTENIMIENTO IB.COM,INCIDENT,23/02/2021,ACCESS FAILURE,,86,NEO-MARTINEZ VILLERGAS 49,PAGOS Y FRAUDE (ALTR00)
INC000001472285,IBERIA,IBERIA,05/01/2021 13:46,,Assigned,[NDCSUPPORT]OrderRetrieve termina con excepción,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15458,MANTENIMIENTO IB.COM,INCIDENT,07/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,86,SIN IDENTIFICAR,
INC000001472227,IBERIA,IBERIA,05/01/2021 11:35,,Assigned,[ICC001] SALESFORCE MARKETING CLOUD,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,86,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001471961,IBERIA,IBERIA,04/01/2021 16:20,,Assigned,"[NDCSUPPORT]OrderCreate, error en resiber por caracter no válidos en nombre de contacto de emergenci",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15461,MANTENIMIENTO IB.COM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,87,SIN IDENTIFICAR,
INC000001471899,IBERIA,IBERIA,04/01/2021 16:27,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,05/01/2021,SOFTWARE FAILURE,,87,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001471779,IBERIA,IBERIA,04/01/2021 13:22,,Assigned,[NDCSUPPORT] ERRORES EN SERVICIOS POR COMUNICACIÓN EN RESIBER,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,03/02/2021,ACCESS FAILURE,,87,SIN IDENTIFICAR,
INC000001471776,IBERIA,IBERIA,04/01/2021 12:22,,Assigned,[NDCSUPPORT]Error (11100001) en cambios sobre reserva,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Baja,,Mantenimiento Pasaje,INCIDENT,03/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,87,SIN IDENTIFICAR,
INC000001471586,IBERIA,IBERIA,04/01/2021 09:41,,In Progress,Incidencia CKI - apertura INC: PNR Resiber active without itinerary - UN received on codeshare IB Mk,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,04/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,87,SIN IDENTIFICAR,
INC000001471516,IBERIA,IBERIA,04/01/2021 09:25,,Assigned,Set nightly Oracle job - BEIBP Job-ID 5262,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,13/01/2021,ACCESS FAILURE,,87,SIN IDENTIFICAR,
INC000001470592,IBERIA,IBERIA,31/12/2020 11:36,,Assigned,Incidencia TKT,RESIBERnet GARANTIA,Delivery,Delivery,Baja,"Necesitamos que volváis a abrir la incidencia INC000001470592, pues ResiberNet desarrollo está trabajando en un parche que evitará esto en sucesivas ocasiones.",Mantenimiento Pasaje,INCIDENT,13/01/2021,SOFTWARE FAILURE,,91,SIN IDENTIFICAR,
INC000001469826,IBERIA,IBERIA,29/12/2020 13:13,,Assigned,[NDC-SUPPORT] [OrderCreate] Excepción no controlada al crear reserva,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15448,MANTENIMIENTO IB.COM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,93,SIN IDENTIFICAR,
INC000001467764,IBERIA,IBERIA,22/12/2020 17:22,,Assigned,[NDCSUPPORT]OrderCreate termina en excepción por valor de entrada no válido,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15439,MANTENIMIENTO IB.COM,INCIDENT,23/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,100,SIN IDENTIFICAR,
INC000001467575,IBERIA,IBERIA,22/12/2020 12:14,,Assigned,Data missing for MKT Relations,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,30/12/2020,SOFTWARE FAILURE,,100,SIN IDENTIFICAR,
INC000001467560,IBERIA,IBERIA,22/12/2020 11:19,,Assigned,Lógica Información en los ficheros de Marketing,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,19/01/2021,SOFTWARE FAILURE,,100,SIN IDENTIFICAR,
INC000001467519,IBERIA,IBERIA,22/12/2020 11:25,,Assigned,[NDCSUPPORT]Error en emisión de EMD por falta de información en reserva,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,26/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,100,SIN IDENTIFICAR,
INC000001467166,IBERIA,IBERIA,21/12/2020 15:34,,Pending,Attack for import order and GET Booking order services with space in the PNR's,AM_MTO_IBIS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,29/03/2021,SECURITY ISSUE,,101,,
INC000001466895,IBERIA,IBERIA,21/12/2020 12:25,,Assigned,"[NDCSUPPORT]OrderRetrieve que termina en error, debido a que nuestra respuesta no cumple con el esqu",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Se crea el jira https://transform.atlassian.net/browse/NDC-15433,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,101,SIN IDENTIFICAR,
INC000001466069,IBERIA,IBERIA,18/12/2020 13:22,,Assigned,[NDCSUPPORT]Error de emisión de reserva con residentes,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Creado jira https://transform.atlassian.net/browse/NDC-15432,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,104,SIN IDENTIFICAR,
INC000001466045,IBERIA,IBERIA,18/12/2020 13:08,,Assigned,"Office 365: error en el correo, pide contraseña constantemente",Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,18/12/2020,SOFTWARE FAILURE,,104,NEO-MARTINEZ VILLERGAS 49,MNG. PROCESOS DE VENTA E (ACVI00)
INC000001465976,OTHERS,IAG GBS,18/12/2020 07:53,,Assigned,Error while creating AUC assets,FINANCE-SUPPORT-ELS,Delivery,Delivery,Media,,Mantenimiento Financiero,INCIDENT,18/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,104,Cracovia,
INC000001465970,IBERIA,IBERIA,18/12/2020 06:49,,Assigned,fallo en oracle,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,18/12/2020,ACCESS FAILURE,,104,BCN AEROPUERTO,CAP BARCELONA (AHABS0MK)
