incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001476994,IBERIA,IBERIA,14/01/2021 18:09,,Assigned,LINUX - ibl1223dev001 : Process er2-agent is Down. mc_host=ibl1223dev001 mc_host_class=Linux mc,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,46,SIN IDENTIFICAR,
INC000001476964,IBERIA,IBERIA,14/01/2021 16:46,,Assigned,Incidencia en mail,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,14/01/2021,ACCESS FAILURE,,46,SIN IDENTIFICAR (MEXICO),GERENCIA MEXICO (MEXICO) (ACW3X0M0)
INC000001476862,IBERIA,IBERIA,14/01/2021 13:31,,Pending,[AMO001] (SC.267676) error APN: Modification Status --> List Overview TAB,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,14/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001476818,IBERIA,IBERIA,14/01/2021 11:58,,Assigned,LINUX - apamosl : Process er2-agent is Down. mc_host=apamosl mc_host_class=Linux mc_host_address=172,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,27/02/2021,PERFORMANCE ISSUE,,46,SIN IDENTIFICAR,
INC000001476775,IBERIA,IBERIA,14/01/2021 10:02,,Assigned,[NDCSUPPORT]ReshopOrder termina en error por posible cambio en las tasas,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15481,MANTENIMIENTO IB.COM,INCIDENT,28/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,46,SIN IDENTIFICAR,
INC000001476755,OTHERS,IAG GBS,14/01/2021 09:35,,In Progress,PS ELS defects: 1. tcode ZGBS_APPR 2.Workflow notification,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,14/01/2021,SOFTWARE WARNING,,46,Cracovia,
INC000001476728,IBERIA,IBERIA,14/01/2021 12:51,,Assigned,[ECO002] SITA AMS // KEPLER Porblemas para actulizar informacion de vuelo.,ACCENTURE_SGO006,Application Tower,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,21/01/2021,SOFTWARE FAILURE,,46,NEO-MARTINEZ VILLERGAS 49,MNG. CORD Y SOPORTE A LA (1AH300)
INC000001475660,IBERIA,IBERIA,12/01/2021 15:02,,Pending,[FCM001] - (BR-IBE-84138 ) Mensaje FPL no procesado,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,16/02/2021,SOFTWARE FAILURE,,48,NEO-MARTINEZ VILLERGAS 49,MNG. VIG VUE Y GEST. DE S (AVRV00)
INC000001475441,IBERIA,IBERIA,12/01/2021 12:35,,Assigned,[NDCSUPPORT] OrderChange > Envío de tasas nuevas en la re-emisión por cambio de nombre,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15471,MANTENIMIENTO IB.COM,INCIDENT,12/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,48,SIN IDENTIFICAR,
INC000001475403,IBERIA,IBERIA,12/01/2021 11:44,,Assigned,LINUX - apamosl : Process er2-agent is Down. mc_host=apamosl mc_host_class=Linux mc_host_address=172,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,04/02/2021,PERFORMANCE ISSUE,,48,SIN IDENTIFICAR,
INC000001474973,IBERIA,IBERIA,11/01/2021 18:18,,Assigned,LINUX - ibl3602prd001 : Process er2-agent is Down.,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,49,SIN IDENTIFICAR,
INC000001474952,IBERIA,IBERIA,11/01/2021 17:42,,Assigned,LINUX - ibl3602prd001 : Filesystem /var/lib/er2/db is Full.,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,49,SIN IDENTIFICAR,
INC000001474652,IBERIA,IBERIA,11/01/2021 11:59,,Pending,[CARGO PORTAL]Failed reports in C2K,Aplicaciones BI,Application Tower,BI,Baja,,Mantenimiento BI,INCIDENT,26/02/2021,SOFTWARE FAILURE,,49,SIN IDENTIFICAR (MADRID BARAJAS),MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000001474615,IBERIA,IBERIA,11/01/2021 13:21,,Pending,[FCM001] (BR-IBE-84030) Vuelos cancelados que no aparecen en ARMS (Slots Manager),FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,27/01/2021,SOFTWARE FAILURE,,49,NEO-MARTINEZ VILLERGAS 49,MNG. VIG VUE Y GEST. DE S (AVRV00)
INC000001474558,IBERIA,IBERIA,11/01/2021 11:22,,Assigned,[PAYPAL] Error emisión EMD con forma de pago PAYPAL,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,11/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,49,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001472401,IBERIA,IBERIA,05/01/2021 15:48,,Pending,Incidencia relacionada con pagos en la web,MTO_TERCEROS,Application Tower,Ib.com,Media,[Update from Netplus] same as last 3 weeks: Netplus asked redsys the cause of this desconecctions.,MANTENIMIENTO IB.COM,INCIDENT,23/02/2021,ACCESS FAILURE,,55,NEO-MARTINEZ VILLERGAS 49,MNG DE PRODUCTO Y OPERACI (ALTR00)
INC000001472285,IBERIA,IBERIA,05/01/2021 13:46,,Assigned,[NDCSUPPORT]OrderRetrieve termina con excepción,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15458,MANTENIMIENTO IB.COM,INCIDENT,07/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,55,SIN IDENTIFICAR,
INC000001472227,IBERIA,IBERIA,05/01/2021 11:35,,Assigned,[ICC001] SALESFORCE MARKETING CLOUD,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,55,NEO-MARTINEZ VILLERGAS 49,MNG CONOCIMIENTO DEL CLIE (BCLCI0)
INC000001472066,IBERIA,IBERIA,05/01/2021 02:40,,Pending,Impresora de Bag Tag no imprime,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,28/02/2021,DEFAULT,DEFAULT,55,SIN IDENTIFICAR (BOGOTA),COLOMBIA/BOGOTA/RCL (ALSAACBE)
INC000001471961,IBERIA,IBERIA,04/01/2021 16:20,,Assigned,"[NDCSUPPORT]OrderCreate, error en resiber por caracter no válidos en nombre de contacto de emergenci",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15461,MANTENIMIENTO IB.COM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,
INC000001471899,IBERIA,IBERIA,04/01/2021 16:27,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,05/01/2021,SOFTWARE FAILURE,,56,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001471779,IBERIA,IBERIA,04/01/2021 13:22,,Assigned,[NDCSUPPORT] ERRORES EN SERVICIOS POR COMUNICACIÓN EN RESIBER,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,03/02/2021,ACCESS FAILURE,,56,SIN IDENTIFICAR,
INC000001471776,IBERIA,IBERIA,04/01/2021 12:22,,Assigned,[NDCSUPPORT]Error (11100001) en cambios sobre reserva,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Baja,,Mantenimiento Pasaje,INCIDENT,03/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,
INC000001471586,IBERIA,IBERIA,04/01/2021 09:41,,In Progress,Incidencia CKI - apertura INC: PNR Resiber active without itinerary - UN received on codeshare IB Mk,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,04/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,56,SIN IDENTIFICAR,
INC000001471516,IBERIA,IBERIA,04/01/2021 09:25,,Assigned,Set nightly Oracle job - BEIBP Job-ID 5262,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,13/01/2021,ACCESS FAILURE,,56,SIN IDENTIFICAR,
INC000001470592,IBERIA,IBERIA,31/12/2020 11:36,,Assigned,Incidencia TKT,RESIBERnet GARANTIA,Delivery,Delivery,Baja,"Necesitamos que volváis a abrir la incidencia INC000001470592, pues ResiberNet desarrollo está trabajando en un parche que evitará esto en sucesivas ocasiones.",Mantenimiento Pasaje,INCIDENT,13/01/2021,SOFTWARE FAILURE,,60,SIN IDENTIFICAR,
INC000001469826,IBERIA,IBERIA,29/12/2020 13:13,,Assigned,[NDC-SUPPORT] [OrderCreate] Excepción no controlada al crear reserva,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15448,MANTENIMIENTO IB.COM,INCIDENT,08/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,62,SIN IDENTIFICAR,
INC000001468132,IBERIA,IBERIA,24/12/2020 00:56,,Assigned,Transacciones disponibilidad BOOKING (WEB) drop in Total disponibilidad OK,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,28/12/2020,PERFORMANCE ISSUE,,67,SIN IDENTIFICAR,
INC000001467764,IBERIA,IBERIA,22/12/2020 17:22,,Assigned,[NDCSUPPORT]OrderCreate termina en excepción por valor de entrada no válido,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15439,MANTENIMIENTO IB.COM,INCIDENT,23/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,69,SIN IDENTIFICAR,
INC000001467575,IBERIA,IBERIA,22/12/2020 12:14,,Assigned,Data missing for MKT Relations,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,30/12/2020,SOFTWARE FAILURE,,69,SIN IDENTIFICAR,
INC000001467560,IBERIA,IBERIA,22/12/2020 11:19,,Assigned,Lógica Información en los ficheros de Marketing,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,19/01/2021,SOFTWARE FAILURE,,69,SIN IDENTIFICAR,
INC000001467519,IBERIA,IBERIA,22/12/2020 11:25,,Assigned,[NDCSUPPORT]Error en emisión de EMD por falta de información en reserva,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,26/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,69,SIN IDENTIFICAR,
INC000001467166,IBERIA,IBERIA,21/12/2020 15:34,,Pending,Attack for import order and GET Booking order services with space in the PNR's,Security Engineering,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,22/02/2021,SECURITY ISSUE,,70,,
INC000001466895,IBERIA,IBERIA,21/12/2020 12:25,,Assigned,"[NDCSUPPORT]OrderRetrieve que termina en error, debido a que nuestra respuesta no cumple con el esqu",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Se crea el jira https://transform.atlassian.net/browse/NDC-15433,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,70,SIN IDENTIFICAR,
INC000001466069,IBERIA,IBERIA,18/12/2020 13:22,,Assigned,[NDCSUPPORT]Error de emisión de reserva con residentes,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Creado jira https://transform.atlassian.net/browse/NDC-15432,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,73,SIN IDENTIFICAR,
INC000001466045,IBERIA,IBERIA,18/12/2020 13:08,,Assigned,"Office 365: error en el correo, pide contraseña constantemente",Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,18/12/2020,SOFTWARE FAILURE,,73,NEO-MARTINEZ VILLERGAS 49,MNG. PROCESOS DE VENTA E (ACVI00)
INC000001465976,OTHERS,IAG GBS,18/12/2020 07:53,,Assigned,Error while creating AUC assets,FINANCE-SUPPORT-ELS,Delivery,Delivery,Media,,Mantenimiento Financiero,INCIDENT,18/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,73,Cracovia,
INC000001465970,IBERIA,IBERIA,18/12/2020 06:49,,Assigned,fallo en oracle,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,18/12/2020,ACCESS FAILURE,,73,BCN AEROPUERTO,CAP BARCELONA (AHABS0MK)
INC000001465453,IBERIA,IBERIA,16/12/2020 17:15,,Assigned,[NDCSUPPORT]Dispo de asientos devuelve servicio no disponible cuando se observa mapa de asientos en,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Creado jira https://transform.atlassian.net/browse/NDC-15431,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,75,SIN IDENTIFICAR,
INC000001465360,IBERIA,IBERIA,16/12/2020 15:55,,Assigned,[CYBERSOURCE] El campo Merchant-Defined Data26 (3DS available) es incorrecto para algunos casos,Digital Business,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,22/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,75,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001465347,IBERIA,IBERIA,16/12/2020 16:41,,In Progress,[NDCSUPPORT]Errores de timeOut en NDC,RESIBERnet GARANTIA,Delivery,Delivery,Baja,,Mantenimiento Pasaje,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,75,SIN IDENTIFICAR,
INC000001465346,IBERIA,IBERIA,16/12/2020 16:38,,Assigned,Solicita reset de usuario de RESIBER,RESIBERnet GARANTIA,Delivery,Delivery,Media,"se llama a usuaria y entra a resiber pero al meter transaccion le devuelva a solicitur de pasword, es un problema de configuracion.",Mantenimiento Pasaje,INCIDENT,18/12/2020,ACCESS FAILURE,PASSWORD RESET,75,TERMINAL T4,SM CONTROL OPERATIVO Y CO (AHMX00)
INC000001465300,IBERIA,IBERIA,16/12/2020 16:45,,Pending,Teléfono averiado.,Cabling Maintenance,Network Tower,Network Tower,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,TELEPHONY FAILURE,,75,TERMINAL T4,BAGGAGE SUPORT CENTER (AHM0001W)
INC000001464906,IBERIA,IBERIA,15/12/2020 16:14,,Assigned,Error en la creación de la tabla BEACU.TACUPAX via CRQ000000154365,DESAINDRA_ELS,Delivery,Delivery,Baja,,Mantenimiento COBOL,INCIDENT,15/12/2020,DATA ISSUE,,76,SIN IDENTIFICAR,
INC000001464663,IBERIA,IBERIA,15/12/2020 08:56,,Assigned,[NDCSUPPORT]OrderView v17 vuelos desordenados en etiquetas services,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15430,MANTENIMIENTO IB.COM,INCIDENT,21/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,76,SIN IDENTIFICAR,
INC000001464641,OTHERS,IAG GBS,15/12/2020 07:14,,Assigned,Level 2 of WBS is visible in Ariba,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,15/12/2020,SOFTWARE WARNING,,76,Cracovia,
INC000001464141,IBERIA,IBERIA,14/12/2020 14:29,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,17/12/2020,SOFTWARE FAILURE,,77,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001463923,IBERIA,IBERIA,14/12/2020 07:10,,In Progress,Importes de EMDs,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,07/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,77,SIN IDENTIFICAR,
INC000001463920,IBERIA,IBERIA,14/12/2020 07:08,,In Progress,Ticket reemitidos,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,07/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,77,SIN IDENTIFICAR,
INC000001463377,IBERIA,IBERIA,11/12/2020 10:45,,In Progress,Billetes con forma de pago MSCA-GC,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,04/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,80,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001463078,IBERIA EXPRESS,IBERIA EXPRESS,10/12/2020 18:18,,In Progress,P09: Problemas Billetes free,Admon. Seguridad Informática,Seguridad,Seguridad,Baja,,Unidad Seguridad Informática,INCIDENT,21/01/2021,SOFTWARE FAILURE,,81,SIN IDENTIFICAR,
INC000001462856,IBERIA,IBERIA,10/12/2020 10:24,,Assigned,Office 365: Problema correo,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,10/12/2020,SOFTWARE FAILURE,,81,SIN IDENTIFICAR,
INC000001462485,IBERIA,IBERIA,09/12/2020 14:02,,Assigned,Fallo Hardware en PC,Comunicaciones América,Network Tower,Network Tower,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,17/02/2021,HARDWARE FAILURE,,82,SIN IDENTIFICAR (NUEVA YORK),Business Developer Manage (ACWU00NY)
INC000001460633,IBERIA,IBERIA,04/12/2020 10:19,,Assigned,problema pago seguro a través de PCI PAL e introducimos el código pin en la botonera de Salesforce,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,04/12/2020,SOFTWARE FAILURE,,87,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001459762,IBERIA,IBERIA,02/12/2020 11:31,,Assigned,LINUX_sun - 1070_prd_ibcom::Dynatrace::AncillariesImplResourceV05::FAILURE_RATE_INCREASED,IBCOM_BOB_GAR,Delivery,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,02/12/2020,PERFORMANCE ISSUE,,89,SIN IDENTIFICAR,
INC000001459523,IBERIA,IBERIA,02/12/2020 08:57,,Assigned,Reseteo contraseña ORACLE Financials,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,03/12/2020,ACCESS FAILURE,PASSWORD RESET,89,SIN IDENTIFICAR,
INC000001459299,IBERIA,IBERIA,01/12/2020 15:52,,Assigned,"los usuarios de la REQ000001231109, no han recibido sus credenciales. Por favor, vuelvana enviarlas.",RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,01/12/2020,DEFAULT,DEFAULT,90,SIN IDENTIFICAR,
INC000001458762,IBERIA,IBERIA,30/11/2020 18:40,,Assigned,El iframe de pagos para Serviberia no funciona en producción,Soporte Externo Salesforce Service,Delivery,Delivery,Baja,,Mantenimiento Comercial y CRM,INCIDENT,03/12/2020,SOFTWARE FAILURE,,91,SIN IDENTIFICAR,
INC000001458437,IBERIA,IBERIA,30/11/2020 12:45,,In Progress,[ICC002] SALESFORCE SERVICE CLOUD,Soporte Externo Customer Insight,Delivery,Delivery,Media,Records have been uploaded.,Mantenimiento Comercial y CRM,INCIDENT,04/02/2021,SOFTWARE FAILURE,,91,NEO-MARTINEZ VILLERGAS 49,MNG CONOCIMIENTO DEL CLIE (BCLCI0)
INC000001458357,IBERIA,IBERIA,30/11/2020 09:46,,Assigned,[NDCSUPPORT] 504_Gateway_Timeout_API in NDC services,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Netplus stated non 504 transactions reached Tokenizador.,MANTENIMIENTO IB.COM,INCIDENT,18/01/2021,COMMUNICATIONS FAILURE,,91,SIN IDENTIFICAR,
INC000001457274,IBERIA,IBERIA,26/11/2020 19:29,,Assigned,[ECO002] SITA AMS // KEPLER,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,02/12/2020,ACCESS FAILURE,,95,BIO AEROPUERTO,PRODUCCION_PASAJEROS (AHAIS00S)
INC000001457167,IBERIA,IBERIA,26/11/2020 17:49,,In Progress,Problemas al emitir bonos con el código F0LA,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,26/11/2020,SOFTWARE FAILURE,,95,SIN IDENTIFICAR,
INC000001457123,IBERIA,IBERIA,26/11/2020 14:07,,Assigned,"[NDCSUPPORT]OrderCreate V16 se produce un time_out en el pago, se cancela la reserva pero no se inte",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15379,MANTENIMIENTO IB.COM,INCIDENT,30/11/2020,SOFTWARE FAILURE,APPLICATION ERROR,95,SIN IDENTIFICAR,
INC000001457120,IBERIA,IBERIA,26/11/2020 14:15,,Assigned,entorno caído http://asofinanlpre.ib:8000/OA_HTML/AppsLogin,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/02/2021,SOFTWARE FAILURE,,95,SIN IDENTIFICAR,
INC000001457019,IBERIA,IBERIA,26/11/2020 13:34,,Assigned,Not receiving server alerts on emails,EMAIL ENCRYPTION AND SECURITY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,24/12/2020,SOFTWARE FAILURE,,95,SIN IDENTIFICAR,
INC000001456976,IBERIA,IBERIA,26/11/2020 09:51,,In Progress,"Revisando el caso, se ha comprobado que en MDM, para el id_golden_record afectado",Soporte Externo Customer Insight,Delivery,Delivery,Media,Record has been updated correctly.,Mantenimiento Comercial y CRM,INCIDENT,04/02/2021,SOFTWARE FAILURE,,95,SIN IDENTIFICAR,
INC000001456611,IBERIA,IBERIA,25/11/2020 12:57,,Assigned,[NDCSUPPORT]Error no controlado en airdocIssue por modificación externa,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15378,MANTENIMIENTO IB.COM,INCIDENT,30/11/2020,SOFTWARE FAILURE,APPLICATION ERROR,96,SIN IDENTIFICAR,
INC000001456594,IBERIA,IBERIA,25/11/2020 12:33,,In Progress,NDC Log file sometimes have truncated data,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,05/02/2021,ACCESS FAILURE,,96,SIN IDENTIFICAR,
INC000001456584,IBERIA,IBERIA,25/11/2020 11:43,,Pending,[NDCSUPPORT] Error en creación de reserva por timeOut en el pago,DBA-ORACLE-App-Support,Application Tower,DBAs,Media,Netplus will send all the information for all the shared failed transactions,Mantenimiento Herramientas IT & DBAs,INCIDENT,01/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,96,SIN IDENTIFICAR,
INC000001456539,IBERIA,IBERIA,25/11/2020 12:40,,Assigned,[COM] En consola de Cybersource se muestran transacciones con email génerico “null@cybersource.com”,gar_front_ibis_wcs,Delivery,Delivery,Media,"It was identified that ""null@cybersource.com"" is coming for the PNR, which do not have an email. For these cases, as Cybersource indicates, the email field cannot be empty, since it would give an ERROR, so ""null@cybersource.com"". appearing. yes We have noticed very in cases email id is appearing but in the line ""SSR CCTM"" . Hence it is not possible to pick up and present. So this case can be closed as working as design",MANTENIMIENTO IB.COM,INCIDENT,15/12/2020,SOFTWARE FAILURE,APPLICATION ERROR,96,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001456430,IBERIA,IBERIA,25/11/2020 08:58,,Assigned,incidencia Oracle SQL Developer,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,27/11/2020,SOFTWARE FAILURE,,96,EDIF.110 - ALMACENES GENERALES,RESP. FACT. INTERL Y AG D (3KEMV0)
INC000001456174,IBERIA,IBERIA,24/11/2020 16:15,,Assigned,Control-M Server: Shout by orderno: 0005932f El N51O02S ha fallado,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,26/11/2020,SOFTWARE FAILURE,,97,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001455488,IBERIA,IBERIA,23/11/2020 16:39,,Assigned,"[COM] Regla REVIEW_PCC no funciona correctamente, muestra PCC=SI en reservas de CO con origen en CO",gar_front_ibis_wcs,Delivery,Delivery,Media,"[IBIS]We have review the rule, As per the version rule was modified on februry. And pcc is coming as true for CO after Ibpay was activated on that market. Pcc coming true since 27th november and Ibpay was activated for CO on 27th november. Please check why now is comming as true.",MANTENIMIENTO IB.COM,INCIDENT,04/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,98,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001455166,IBERIA,IBERIA,23/11/2020 10:20,,Assigned,I1-SOC-127: I1-CommandAndControl-T1571-OutboundTrafficFromUncommonPort-SPL001,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,25/11/2020,SECURITY ISSUE,,98,SIN IDENTIFICAR,
INC000001455137,IBERIA,IBERIA,23/11/2020 10:17,,Assigned,Fallo Software: error acceso outlook,E-Security,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,16/02/2021,SOFTWARE FAILURE,,98,XRY AEROPUERTO,JEREZ RAMPA (AHASX0AR)
INC000001454456,IBERIA,IBERIA,20/11/2020 14:28,,Pending,[COM] Redsys | Aumento de rechazos INT_PET_INI_AUT_RESP_INVALIDA a partir del 11/11,MTO_TERCEROS,Application Tower,Ib.com,Media,From the Day 11/11 there is a 5-7% increase in this type of errors.(incident is open since last 7 weeks) Same last 3 weeks: Incident is open with redsys and Netplus is waiting to get the response [Update from Netplus] Same last 4 weeks: Incident is open with redsys and Netplus is waiting to get the response,MANTENIMIENTO IB.COM,INCIDENT,23/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,101,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
